customer_id,customer_name,region_code,region_name,user_id,user_code,segment_letter
553,Новые Агротехнологии-Саратов,64,Саратовская область,25,Кондратьев Роберт,C
554,"АБРАМОВ А.М., ИНДИВИДУАЛЬНОЕ ПРЕДПРИЯТИЕ",71,Тульская область,26,"Беляев, Велорий",B
555,СПК «Колхоз Заря»,52,Нижегородская область,27,"Михеев, Валентин",C
556,АВАНГАРД СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,28,"Рогов, Артем",A
557,ООО «СПК «Ждановский»,52,Нижегородская область,29,"Игнатов, Лука",A
558,Энгельсское  Саратовская область Ивановский район. ИНН 65146954984,64,Саратовская область,30,"Казаков, Адриан",C
559,КОМСОМОЛЕЦ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,31,"Князев, Исак",C
560,ООО «Бутурлинское зерно»,52,Нижегородская область,32,"Королёв, Лука",C
561,СПК «Дубенский»,52,Нижегородская область,33,"Рожков, Алан",A
562,"КРАСНЫЙ ОКТЯБРЬ, СПК",57,Орловская область,1,"Сергеев, Владимир",A
563,Агрозапчасть-Саратов,64,Саратовская область,2,"Фёдоров, Игорь",B
564,ВОСКРЕСЕНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,3,"Мышкин, Станислав",B
565,"ООО ""Агроцентр""",56,Оренбургская область,4,"Гурьев, Архип",C
566,Трейд-Агро,57,Орловская область,5,"Кошелев, Яков",A
567,ЗАО Колхоз Победа,31,Белгородская область,6,"Федотов, Эльдар",C
568,БУТАКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,7,"Калинин, Клемент",B
569,КХ «Большое поле»,47,Ленинградская область,8,"Федосеев, Владимир",C
570,АБРАМОВО ООО,52,Нижегородская область,9,"Молчанов, Мирон",B
571,ЗАО Заря,68,Тамбовская область,10,"Калашников, Ярослав",A
572,Труд,59,Пермский край,11,"Николаев, Гаянэ",C
573,Астарта-Техникс,64,Саратовская область,12,"Владимиров, Зиновий",C
574,ВЕСНА ООО,52,Нижегородская область,13,"Гришин, Корнелий",B
575,БУТУРЛИНСКОЕ ЗЕРНО ООО. ТОВАРИЩЕСТВО на ВЕРЕ «НИКА»,52,Нижегородская область,14,"Кириллов, Бронислав",A
576,АГРОДИН ООО,52,Нижегородская область,15,"Фролов, Самуил",A
577,ЗУБР,71,Тульская область,16,"Герасимов, Рубен",B
578,"БАЙКАЛЛЕССИНТЕЗ, ООО",38,Иркутская область,17,"Павлов, Леонтий",B
579,Волгофлора,34,Волгоградская область,18,"Игорьентьев, Тимур",B
580,ВЕТЛУГА-АГРО ООО,52,Нижегородская область,19,"Данилов, Ибрагил",A
581,ВАДАГРО ООО,52,Нижегородская область,20,"Кудряшов, Игорь",A
582,КФХ Пчелка,31,Белгородская область,21,"Исаков, Геннадий",A
583,ВЕТОШКИНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,22,"Кононов, Адриан",C
584,Белгородский Бекон,31,Белгородская область,23,"Андреев, Ибрагил",A
585,Пихтовское,59,Пермский край,24,"Исаев, Иван",A
586,Заря Путино,59,Пермский край,25,Кондратьев Роберт,C
587,БУРЕВЕСТНИК ОАО,52,Нижегородская область,26,"Беляев, Велорий",A
588,СХПК Березка (Щигровский район),33,Владимирская область,27,"Михеев, Валентин",A
589,"ООО ""Сельхозинвест""",48,Липецкая область,28,"Рогов, Артем",A
590,ВЕЛИКИЙ ВРАГ СЕЛЬХОЗПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,29,"Игнатов, Лука",A
591,"ОАО АПО ""Дружба""",48,Липецкая область,30,"Казаков, Адриан",C
592,АГРО-НОВА ООО,52,Нижегородская область,31,"Князев, Исак",C
593,ООО «Племзавод «Пушкинское»,52,Нижегородская область,32,"Королёв, Лука",B
594,ВОЗРОЖДЕНИЕ ООО,52,Нижегородская область,33,"Рожков, Алан",A
595,ООО «Атемасово»,52,Нижегородская область,1,"Сергеев, Владимир",C
596,"ООО ""Агроснаб_ЛТД""",56,Оренбургская область,2,"Фёдоров, Игорь",B
597,СПК «Колхоз имени Куйбышева»,52,Нижегородская область,3,"Мышкин, Станислав",C
598,Автрострой Сельхоз Деталь,71,Тульская область,4,"Гурьев, Архип",A
599,Перитон,71,Тульская область,5,"Кошелев, Яков",C
600,АО «Румянцевское»,52,Нижегородская область,6,"Федотов, Эльдар",A
601,ВОСХОД ООО,77,Москва,7,"Калинин, Клемент",A
602,АБАИМОВСКИЙ ООО,52,Нижегородская область,8,"Федосеев, Владимир",B
603,АГРОПРОМЫШЛЕННЫЙ КОМБИНАТ ОАО,52,Нижегородская область,9,"Молчанов, Мирон",B
604,ИП Глава КФХ Князев А. В.,36,Воронежская область,10,"Калашников, Ярослав",B
605,"ВЛАСТЬ СОВЕТОВ, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,11,"Николаев, Гаянэ",B
606,"СХПК ""Воловский""",48,Липецкая область,12,"Владимиров, Зиновий",A
607,"Фермер Орловская область, демо версия",50,Московская область,13,"Гришин, Корнелий",C
608,ОАО «Хреновской конный завод»,36,Воронежская область,14,"Кириллов, Бронислав",C
609,Агролизинг,64,Саратовская область,15,"Фролов, Самуил",C
610,СЗАО «Березниковское»,52,Нижегородская область,16,"Герасимов, Рубен",C
611,ВАЛЫ ООО,52,Нижегородская область,17,"Павлов, Леонтий",B
612,СПК (колхоз) «им. К. Маркса»,52,Нижегородская область,18,"Игорьентьев, Тимур",C
613,Дизель,71,Тульская область,19,"Данилов, Ибрагил",A
614,VOSKHOD GMBH,77,Москва,20,"Кудряшов, Игорь",B
615,СКАУТ,71,Тульская область,21,"Исаков, Геннадий",B
616,Колхоз Победа коммунизма,71,Тульская область,22,"Кононов, Адриан",A
617,ЛЕНИНСКИЙ ПУТЬ КОЛХОЗ,52,Нижегородская область,23,"Андреев, Ибрагил",C
618,АБАБКОВСКОЕ ЗАО,57,Орловская область,24,"Исаев, Иван",B
619,"ВАШУТИНСКОЕ, ООО",33,Владимирская область,25,Кондратьев Роберт,A
620,"ПОЛЯНСКОЕ, ООО",61,Ростовская область,26,"Беляев, Велорий",C
621,"НПК ""Русское Поле""",34,Волгоградская область,27,"Михеев, Валентин",B
622,Европа-Биофарм,34,Волгоградская область,28,"Рогов, Артем",A
623,Агротехснаб,64,Саратовская область,29,"Игнатов, Лука",C
624,Агрохолдинг Заречное,73,Ульяновская область,30,"Казаков, Адриан",C
625,ООО «Шатовка»,52,Нижегородская область,31,"Князев, Исак",B
626,СПК «Лискинский»,36,Воронежская область,32,"Королёв, Лука",B
627,АРЕФИНО ЗАО,52,Нижегородская область,33,"Рожков, Алан",A
628,ВЛАСТЬ СОВЕТОВ» КОЛХОЗ,52,Нижегородская область,1,"Сергеев, Владимир",C
629,Вертячинский,34,Волгоградская область,2,"Фёдоров, Игорь",A
630,ООО «АРГО»,34,Волгоградская область,3,"Мышкин, Станислав",B
631,«НПФ «Гавриш»,34,Волгоградская область,4,"Гурьев, Архип",A
632,Агроремторг,71,Тульская область,5,"Кошелев, Яков",B
633,ВЕРНЫЙ ПУТЬ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,6,"Федотов, Эльдар",B
634,Сады Придонья,34,Волгоградская область,7,"Калинин, Клемент",C
635,ВЕРЯКУШСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,8,"Федосеев, Владимир",C
636,"ДАВЫДОВСКОЕ, ООО",33,Владимирская область,9,"Молчанов, Мирон",B
637,Агрорезерв-СВ,56,Оренбургская область,10,"Калашников, Ярослав",C
638,ВАЛКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,11,"Николаев, Гаянэ",B
639,"ООО ""Сибирские семена""",55,Омская область,12,"Владимиров, Зиновий",C
640,АТЕМАСОВО ООО,52,Нижегородская область,13,"Гришин, Корнелий",C
641,СПК «Березники»,52,Нижегородская область,14,"Кириллов, Бронислав",B
642,"ОКТЯБРЬСКИЙ, СПК",36,Воронежская область,15,"Фролов, Самуил",B
643,"НПООО ""Подсолнечник""",34,Волгоградская область,16,"Герасимов, Рубен",B
644,Колхоз Заря,68,Тамбовская область,17,"Павлов, Леонтий",A
645,"ООО ""Нововаршавская семеноводческая станция",55,Омская область,18,"Игорьентьев, Тимур",B
646,ВАЧСКАЯ МАШИННО-ТРАКТОРНАЯ СТАНЦИЯ (ООО),52,Нижегородская область,19,"Данилов, Ибрагил",B
647,Интерпарк-Агро,64,Саратовская область,20,"Кудряшов, Игорь",B
648,"ВЛАДИМИРСКИЕ ОВОЩИ, ООО",33,Владимирская область,21,"Исаков, Геннадий",C
649,ВОСКРЕСЕНСКОЕ АГРАРНОЕ ПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,22,"Кононов, Адриан",C
650,ЛПХ Заканальная,34,Волгоградская область,23,"Андреев, Ибрагил",A
651,Фермер Орловская область,57,Орловская область,24,"Исаев, Иван",C
652,АГРОПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ ИМЕНИ КИРОВА (ОАО),52,Нижегородская область,25,Кондратьев Роберт,A
653,Промагроснаб,64,Саратовская область,26,"Беляев, Велорий",A
654,"Агротехнический центр ""Агрегат""",71,Тульская область,27,"Михеев, Валентин",B
655,Агродон-холдинг,62,Рязанская область,28,"Рогов, Артем",A
656,ВЕЛИКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,29,"Игнатов, Лука",A
657,МК АВИДА,31,Белгородская область,30,"Казаков, Адриан",C
658,АЗРАПИНСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,31,"Князев, Исак",B
659,ВОЗРОЖДЕНИЕ ОАО,52,Нижегородская область,32,"Королёв, Лука",B
660,1 Мая СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,33,"Рожков, Алан",C
661,БУТУРИНСКОЕ ЗЕРНО АГРОХОЛДИНГ,52,Нижегородская область,1,"Сергеев, Владимир",A
662,Земля,64,Саратовская область,2,"Фёдоров, Игорь",C
663,ПартсОйл-АГРО,71,Тульская область,3,"Мышкин, Станислав",C
664,Вита – 92,64,Саратовская область,4,"Гурьев, Архип",A
665,АПК ДОН,31,Белгородская область,5,"Кошелев, Яков",B
666,"БЕЛЯНИЦИНО, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,6,"Федотов, Эльдар",A
667,ООО Верякуши (Щигровский район),52,Нижегородская область,7,"Калинин, Клемент",C
668,АГРОПРОМЫШЛЕННАЯ КОМПАНИЯ (ЗАО),52,Нижегородская область,8,"Федосеев, Владимир",B
669,СХА «Рассвет»,36,Воронежская область,9,"Молчанов, Мирон",A
670,ВЕЛЬДЕМАНОВСКОЕ ОАО,52,Нижегородская область,10,"Калашников, Ярослав",C
671,БУТУРЛИНСКАЯ ПТИЦЕФАБРИКА (ОАО),52,Нижегородская область,11,"Николаев, Гаянэ",A
672,ВОЛЖАНИН СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,12,"Владимиров, Зиновий",A
673,Партнер Агро,57,Орловская область,13,"Гришин, Корнелий",C
674,Мехмаш,71,Тульская область,14,"Кириллов, Бронислав",B
675,"АГРОПРОМ, ЗАО",33,Владимирская область,15,"Фролов, Самуил",A
676,"ООО ""Переработка""",55,Омская область,16,"Герасимов, Рубен",C
677,Новые Агротехнологии-Саратов,64,Саратовская область,17,"Павлов, Леонтий",B
678,"АБРАМОВ А.М., ИНДИВИДУАЛЬНОЕ ПРЕДПРИЯТИЕ",71,Тульская область,18,"Игорьентьев, Тимур",C
679,СПК «Колхоз Заря»,52,Нижегородская область,19,"Данилов, Ибрагил",A
680,АВАНГАРД СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,20,"Кудряшов, Игорь",B
681,ООО «СПК «Ждановский»,52,Нижегородская область,21,"Исаков, Геннадий",C
682,Энгельсское  Саратовская область Ивановский район. ИНН 65146954984,64,Саратовская область,22,"Кононов, Адриан",B
683,КОМСОМОЛЕЦ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,23,"Андреев, Ибрагил",B
684,ООО «Бутурлинское зерно»,52,Нижегородская область,24,"Исаев, Иван",C
685,СПК «Дубенский»,52,Нижегородская область,25,Кондратьев Роберт,C
686,"КРАСНЫЙ ОКТЯБРЬ, СПК",57,Орловская область,26,"Беляев, Велорий",C
687,Агрозапчасть-Саратов,64,Саратовская область,27,"Михеев, Валентин",B
688,ВОСКРЕСЕНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,28,"Рогов, Артем",C
689,"ООО ""Агроцентр""",56,Оренбургская область,29,"Игнатов, Лука",C
690,Трейд-Агро,57,Орловская область,30,"Казаков, Адриан",C
691,ЗАО Колхоз Победа,31,Белгородская область,31,"Князев, Исак",B
692,БУТАКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,32,"Королёв, Лука",C
693,КХ «Большое поле»,47,Ленинградская область,33,"Рожков, Алан",B
694,АБРАМОВО ООО,52,Нижегородская область,1,"Сергеев, Владимир",A
695,ЗАО Заря,68,Тамбовская область,2,"Фёдоров, Игорь",A
696,Труд,59,Пермский край,3,"Мышкин, Станислав",A
697,Астарта-Техникс,64,Саратовская область,4,"Гурьев, Архип",C
698,ВЕСНА ООО,52,Нижегородская область,5,"Кошелев, Яков",B
699,БУТУРЛИНСКОЕ ЗЕРНО ООО. ТОВАРИЩЕСТВО на ВЕРЕ «НИКА»,52,Нижегородская область,6,"Федотов, Эльдар",B
700,АГРОДИН ООО,52,Нижегородская область,7,"Калинин, Клемент",B
701,ЗУБР,71,Тульская область,8,"Федосеев, Владимир",C
702,"БАЙКАЛЛЕССИНТЕЗ, ООО",38,Иркутская область,9,"Молчанов, Мирон",B
703,Волгофлора,34,Волгоградская область,10,"Калашников, Ярослав",C
704,ВЕТЛУГА-АГРО ООО,52,Нижегородская область,11,"Николаев, Гаянэ",B
705,ВАДАГРО ООО,52,Нижегородская область,12,"Владимиров, Зиновий",B
706,КФХ Пчелка,31,Белгородская область,13,"Гришин, Корнелий",A
707,ВЕТОШКИНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,14,"Кириллов, Бронислав",C
708,Белгородский Бекон,31,Белгородская область,15,"Фролов, Самуил",B
709,Пихтовское,59,Пермский край,16,"Герасимов, Рубен",A
710,Заря Путино,59,Пермский край,17,"Павлов, Леонтий",A
711,БУРЕВЕСТНИК ОАО,52,Нижегородская область,18,"Игорьентьев, Тимур",A
712,СХПК Березка (Щигровский район),33,Владимирская область,19,"Данилов, Ибрагил",A
713,"ООО ""Сельхозинвест""",48,Липецкая область,20,"Кудряшов, Игорь",B
714,ВЕЛИКИЙ ВРАГ СЕЛЬХОЗПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,21,"Исаков, Геннадий",B
715,"ОАО АПО ""Дружба""",48,Липецкая область,22,"Кононов, Адриан",C
716,АГРО-НОВА ООО,52,Нижегородская область,23,"Андреев, Ибрагил",A
717,ООО «Племзавод «Пушкинское»,52,Нижегородская область,24,"Исаев, Иван",B
718,ВОЗРОЖДЕНИЕ ООО,52,Нижегородская область,25,Кондратьев Роберт,A
719,ООО «Атемасово»,52,Нижегородская область,26,"Беляев, Велорий",C
720,"ООО ""Агроснаб_ЛТД""",56,Оренбургская область,27,"Михеев, Валентин",C
721,СПК «Колхоз имени Куйбышева»,52,Нижегородская область,28,"Рогов, Артем",B
722,Автрострой Сельхоз Деталь,71,Тульская область,29,"Игнатов, Лука",B
723,Перитон,71,Тульская область,30,"Казаков, Адриан",C
724,АО «Румянцевское»,52,Нижегородская область,31,"Князев, Исак",C
725,ВОСХОД ООО,77,Москва,32,"Королёв, Лука",B
726,АБАИМОВСКИЙ ООО,52,Нижегородская область,33,"Рожков, Алан",A
727,АГРОПРОМЫШЛЕННЫЙ КОМБИНАТ ОАО,52,Нижегородская область,1,"Сергеев, Владимир",B
728,ИП Глава КФХ Князев А. В.,36,Воронежская область,2,"Фёдоров, Игорь",A
729,"ВЛАСТЬ СОВЕТОВ, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,3,"Мышкин, Станислав",A
730,"СХПК ""Воловский""",48,Липецкая область,4,"Гурьев, Архип",B
731,"Фермер Орловская область, демо версия",50,Московская область,5,"Кошелев, Яков",B
732,ОАО «Хреновской конный завод»,36,Воронежская область,6,"Федотов, Эльдар",A
733,Агролизинг,64,Саратовская область,7,"Калинин, Клемент",B
734,СЗАО «Березниковское»,52,Нижегородская область,8,"Федосеев, Владимир",A
735,ВАЛЫ ООО,52,Нижегородская область,9,"Молчанов, Мирон",A
736,СПК (колхоз) «им. К. Маркса»,52,Нижегородская область,10,"Калашников, Ярослав",B
737,Дизель,71,Тульская область,11,"Николаев, Гаянэ",A
738,VOSKHOD GMBH,77,Москва,12,"Владимиров, Зиновий",A
739,СКАУТ,71,Тульская область,13,"Гришин, Корнелий",C
740,Колхоз Победа коммунизма,71,Тульская область,14,"Кириллов, Бронислав",A
741,ЛЕНИНСКИЙ ПУТЬ КОЛХОЗ,52,Нижегородская область,15,"Фролов, Самуил",A
742,АБАБКОВСКОЕ ЗАО,57,Орловская область,16,"Герасимов, Рубен",B
743,"ВАШУТИНСКОЕ, ООО",33,Владимирская область,17,"Павлов, Леонтий",B
744,"ПОЛЯНСКОЕ, ООО",61,Ростовская область,18,"Игорьентьев, Тимур",A
745,"НПК ""Русское Поле""",34,Волгоградская область,19,"Данилов, Ибрагил",C
746,Европа-Биофарм,34,Волгоградская область,20,"Кудряшов, Игорь",B
747,Агротехснаб,64,Саратовская область,21,"Исаков, Геннадий",A
748,Агрохолдинг Заречное,73,Ульяновская область,22,"Кононов, Адриан",B
749,ООО «Шатовка»,52,Нижегородская область,23,"Андреев, Ибрагил",B
750,СПК «Лискинский»,36,Воронежская область,24,"Исаев, Иван",C
751,АРЕФИНО ЗАО,52,Нижегородская область,25,Кондратьев Роберт,C
752,ВЛАСТЬ СОВЕТОВ» КОЛХОЗ,52,Нижегородская область,26,"Беляев, Велорий",A
753,Вертячинский,34,Волгоградская область,27,"Михеев, Валентин",B
754,ООО «АРГО»,34,Волгоградская область,28,"Рогов, Артем",A
755,«НПФ «Гавриш»,34,Волгоградская область,29,"Игнатов, Лука",C
756,Агроремторг,71,Тульская область,30,"Казаков, Адриан",A
757,ВЕРНЫЙ ПУТЬ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,31,"Князев, Исак",C
758,Сады Придонья,34,Волгоградская область,32,"Королёв, Лука",A
759,ВЕРЯКУШСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,33,"Рожков, Алан",C
760,"ДАВЫДОВСКОЕ, ООО",33,Владимирская область,1,"Сергеев, Владимир",A
761,Агрорезерв-СВ,56,Оренбургская область,2,"Фёдоров, Игорь",C
762,ВАЛКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,3,"Мышкин, Станислав",C
763,"ООО ""Сибирские семена""",55,Омская область,4,"Гурьев, Архип",B
764,АТЕМАСОВО ООО,52,Нижегородская область,5,"Кошелев, Яков",B
765,СПК «Березники»,52,Нижегородская область,6,"Федотов, Эльдар",B
766,"ОКТЯБРЬСКИЙ, СПК",36,Воронежская область,7,"Калинин, Клемент",A
767,"НПООО ""Подсолнечник""",34,Волгоградская область,8,"Федосеев, Владимир",C
768,Колхоз Заря,68,Тамбовская область,9,"Молчанов, Мирон",A
769,"ООО ""Нововаршавская семеноводческая станция",55,Омская область,10,"Калашников, Ярослав",A
770,ВАЧСКАЯ МАШИННО-ТРАКТОРНАЯ СТАНЦИЯ (ООО),52,Нижегородская область,11,"Николаев, Гаянэ",A
771,Интерпарк-Агро,64,Саратовская область,12,"Владимиров, Зиновий",C
772,"ВЛАДИМИРСКИЕ ОВОЩИ, ООО",33,Владимирская область,13,"Гришин, Корнелий",B
773,ВОСКРЕСЕНСКОЕ АГРАРНОЕ ПРЕДПРИЯТИЕ (ООО),52,Нижегородская область,14,"Кириллов, Бронислав",C
774,ЛПХ Заканальная,34,Волгоградская область,15,"Фролов, Самуил",A
775,Фермер Орловская область,57,Орловская область,16,"Герасимов, Рубен",B
776,АГРОПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ ИМЕНИ КИРОВА (ОАО),52,Нижегородская область,17,"Павлов, Леонтий",A
777,Промагроснаб,64,Саратовская область,18,"Игорьентьев, Тимур",A
778,"Агротехнический центр ""Агрегат""",71,Тульская область,19,"Данилов, Ибрагил",C
779,Агродон-холдинг,62,Рязанская область,20,"Кудряшов, Игорь",B
780,ВЕЛИКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,21,"Исаков, Геннадий",C
781,МК АВИДА,31,Белгородская область,22,"Кононов, Адриан",C
782,АЗРАПИНСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,23,"Андреев, Ибрагил",C
783,ВОЗРОЖДЕНИЕ ОАО,52,Нижегородская область,24,"Исаев, Иван",A
784,1 Мая СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,25,Кондратьев Роберт,A
785,БУТУРИНСКОЕ ЗЕРНО АГРОХОЛДИНГ,52,Нижегородская область,26,"Беляев, Велорий",B
786,Земля,64,Саратовская область,27,"Михеев, Валентин",B
787,ПартсОйл-АГРО,71,Тульская область,28,"Рогов, Артем",B
788,Вита – 92,64,Саратовская область,29,"Игнатов, Лука",A
789,АПК ДОН,31,Белгородская область,30,"Казаков, Адриан",B
790,"БЕЛЯНИЦИНО, СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ",33,Владимирская область,31,"Князев, Исак",B
791,ООО Верякуши (Щигровский район),52,Нижегородская область,32,"Королёв, Лука",B
792,АГРОПРОМЫШЛЕННАЯ КОМПАНИЯ (ЗАО),52,Нижегородская область,33,"Рожков, Алан",B
793,СХА «Рассвет»,36,Воронежская область,1,"Сергеев, Владимир",B
794,ВЕЛЬДЕМАНОВСКОЕ ОАО,52,Нижегородская область,2,"Фёдоров, Игорь",A
795,БУТУРЛИНСКАЯ ПТИЦЕФАБРИКА (ОАО),52,Нижегородская область,3,"Мышкин, Станислав",A
796,ВОЛЖАНИН СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,4,"Гурьев, Архип",A
797,Партнер Агро,57,Орловская область,5,"Кошелев, Яков",B
798,Мехмаш,71,Тульская область,6,"Федотов, Эльдар",A
799,"АГРОПРОМ, ЗАО",33,Владимирская область,7,"Калинин, Клемент",A
800,"ООО ""Переработка""",55,Омская область,8,"Федосеев, Владимир",C
801,Новые Агротехнологии-Саратов,64,Саратовская область,9,"Молчанов, Мирон",B
802,"АБРАМОВ А.М., ИНДИВИДУАЛЬНОЕ ПРЕДПРИЯТИЕ",71,Тульская область,10,"Калашников, Ярослав",A
803,СПК «Колхоз Заря»,52,Нижегородская область,11,"Николаев, Гаянэ",C
804,АВАНГАРД СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,12,"Владимиров, Зиновий",B
805,ООО «СПК «Ждановский»,52,Нижегородская область,13,"Гришин, Корнелий",B
806,Энгельсское  Саратовская область Ивановский район. ИНН 65146954984,64,Саратовская область,14,"Кириллов, Бронислав",B
807,КОМСОМОЛЕЦ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,15,"Фролов, Самуил",B
808,ООО «Бутурлинское зерно»,52,Нижегородская область,16,"Герасимов, Рубен",C
809,СПК «Дубенский»,52,Нижегородская область,17,"Павлов, Леонтий",B
810,"КРАСНЫЙ ОКТЯБРЬ, СПК",57,Орловская область,18,"Игорьентьев, Тимур",B
811,Агрозапчасть-Саратов,64,Саратовская область,19,"Данилов, Ибрагил",A
812,ВОСКРЕСЕНСКИЙ» СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,20,"Кудряшов, Игорь",B
813,"ООО ""Агроцентр""",56,Оренбургская область,21,"Исаков, Геннадий",A
814,Трейд-Агро,57,Орловская область,22,"Кононов, Адриан",C
815,ЗАО Колхоз Победа,31,Белгородская область,23,"Андреев, Ибрагил",C
816,БУТАКОВСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ,52,Нижегородская область,24,"Исаев, Иван",A
817,КХ «Большое поле»,47,Ленинградская область,25,Кондратьев Роберт,B
818,АБРАМОВО ООО,52,Нижегородская область,26,"Беляев, Велорий",A
819,ЗАО Заря,68,Тамбовская область,27,"Михеев, Валентин",A
820,Труд,59,Пермский край,28,"Рогов, Артем",C
821,Астарта-Техникс,64,Саратовская область,29,"Игнатов, Лука",B
822,ВЕСНА ООО,52,Нижегородская область,30,"Казаков, Адриан",C
823,БУТУРЛИНСКОЕ ЗЕРНО ООО. ТОВАРИЩЕСТВО на ВЕРЕ «НИКА»,52,Нижегородская область,31,"Князев, Исак",B
824,АГРОДИН ООО,52,Нижегородская область,32,"Королёв, Лука",B
825,ЗУБР,71,Тульская область,33,"Рожков, Алан",C
826,"БАЙКАЛЛЕССИНТЕЗ, ООО",38,Иркутская область,1,"Сергеев, Владимир",C
827,Волгофлора,34,Волгоградская область,2,"Фёдоров, Игорь",C
828,ВЕТЛУГА-АГРО ООО,52,Нижегородская область,3,"Мышкин, Станислав",A
