,customer_id,customer_name,region_code,region_name,user_id,user_code,segment_letter
1117,3580,"ОАО ""РАССВЕТ"" (Луга)",47,Ленинградская область,19,"Semenov, Nikolay",B
1118,3582,ООО Русь-Агромир (Порхов),60,Псковская область,20,"Panfurov, Ivan",E
1119,3583,Племрепродуктор Назия,60,Псковская область,20,"Panfurov, Ivan",D
1120,3584,"ООО ""Жито"" (Рыбновский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
1121,3587,"Племенной завод ""Ленинский путь"" (ЗАО ""Племзавод ""Ленинский путь"")",47,Ленинградская область,18,"Zakharov, Viktor",C
1122,3588,"ОАО ""Остроговицы""",47,Ленинградская область,19,"Semenov, Nikolay",D
1123,3589,"ЗАО ""УЩЕВИЦЫ""",47,Ленинградская область,18,"Zakharov, Viktor",C
1124,3590,"СПК ""Оредежский""",47,Ленинградская область,18,"Zakharov, Viktor",C
1125,3591,"ООО ""РАССВЕТ ПЛЮС""",47,Ленинградская область,18,"Zakharov, Viktor",D
1126,3592,"ОАО ""ПЗ Спутник""",47,Ленинградская область,18,"Zakharov, Viktor",C
1127,3593,"ООО ""им. Карла Маркса"" (Кораблинский р-н).",62,Рязанская область,7,"Zuev, Alexey",C
1128,3597,"ООО ""Агрос"" (Кораблинский р-н)",62,Рязанская область,7,"Zuev, Alexey",D
1129,3601,"АО ""Рязанский свинокомплекс"" (Рязанский р-н)",62,Рязанская область,13,"Churikov, Dmitry",D
1130,3608,"ООО ""Рассвет"" (Михайловский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1131,3610,"ООО ""Курсор"" (Михайловский р-н)",62,Рязанская область,7,"Zuev, Alexey",A
1132,3618,Колхоз (СПК) им. Ленина (Старожиловский р-н),62,Рязанская область,13,"Churikov, Dmitry",B
1133,3624,"ЗАО ""Родина"" Лен обл.",47,Ленинградская область,18,"Zakharov, Viktor",C
1134,3628,"ООО ""КАДЕ-Агро"" (Кораблинский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1135,3629,"ООО ""Орловское"" (Пронский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1136,3630,"Путятино: СПК ""Родина""",62,Рязанская область,24,"Ababilov, Aleksandr",C
1137,3631,ООО «Восход» (Путятинский р-н).,62,Рязанская область,24,"Ababilov, Aleksandr",C
1138,3640,"Племенной завод ПРИНЕВСКОЕ (ЗАО ""Племенной завод ПРИНЕВСКОЕ"")",78,Санкт-Петербург,18,"Zakharov, Viktor",C
1139,3642,"СПК ""Детскосельский""",78,Санкт-Петербург,19,"Semenov, Nikolay",A
1140,3645,"ЗАО ""Предпортовый""",47,Ленинградская область,18,"Zakharov, Viktor",C
1141,3646,"ООО ""Шереметьево""",47,Ленинградская область,19,"Semenov, Nikolay",D
1142,3651,"ООО ""СПФ Агро""",62,Рязанская область,13,"Churikov, Dmitry",B
1143,3652,"ПЛЕМЕННОЙ ЗАВОД - КОЛХОЗ ""АВРОРА""",35,Вологодская область,30,"Ilin, Evgeny",B
1144,3653,"ООО ""ПЗ Покровское""",35,Вологодская область,30,"Ilin, Evgeny",A
1145,3655,КФХ Гелетей И.И.,53,Новгородская область,20,"Panfurov, Ivan",D
1146,3661,"ООО ""Русская Аграрная Группа""",62,Рязанская область,31,"Tkachenko, Dmitry",A
1147,3662,"ООО ""ВОЛТЕХ""",35,Вологодская область,32,,F
1148,3666,"ООО ""ЦЧ АПК"" (ООО ""Продимекс"")",36,Воронежская область,16,"Pozhidaev, Dmitry",A
1149,3669,"ООО ""ЗАО Ленино"" (Скопинский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1150,3670,"ООО ""Хозяйство Казанский Луг""",48,Липецкая область,3,"Kalinin, Maksim",E
1151,3671,"УК ""Молвест"" Воронеж",36,Воронежская область,16,"Pozhidaev, Dmitry",A
1152,3677,"АО ""Окская птицефабрика"" (Рязанский р-н)",62,Рязанская область,31,"Tkachenko, Dmitry",B
1153,3698,"СПК ""КОБРАЛОВСКИЙ""",47,Ленинградская область,19,"Semenov, Nikolay",C
1154,3699,Михайлов: ООО Серп,62,Рязанская область,7,"Zuev, Alexey",C
1155,3700,Михайлов: ООО Русское поле,62,Рязанская область,7,"Zuev, Alexey",D
1156,3702,КХ Альтаир,48,Липецкая область,1,"Dolmatov, Evgeny",D
1157,3703,"ООО ""Сатурн""(Михайловский р-н) - подразделение ООО ""Спутник""",62,Рязанская область,7,"Zuev, Alexey",C
1158,3704,глава КФХ Тихонравов А.П.,48,Липецкая область,1,"Dolmatov, Evgeny",C
1159,3709,Авангард-Агро Нижнедевицк-1,36,Воронежская область,15,"Syrovatskiy, Sergey",B
1160,3710,ООО Авангард Агро Михнево,36,Воронежская область,16,"Pozhidaev, Dmitry",D
1161,3711,ООО СП Острянское,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1162,3712,КФХ Сидоров Анатолий Иванович,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1163,3713,ИП КФХ Семенов И.А.,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1164,3714,ИП КФХ Болдырев С.И.,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1165,3715,ООО Зубриновка,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1166,3716,ООО Авангард-Агро-Воронеж Семилукский район,36,Воронежская область,16,"Pozhidaev, Dmitry",D
1167,3717,ООО Стадницкое,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1168,3718,Агро Квис ООО ПКФ,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1169,3719,ЗАО Раздолье,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1170,3720,"ООО ""АВАНГАРД-АГРО-ВОРОНЕЖ"", СХП Острогожск-1",36,Воронежская область,16,"Pozhidaev, Dmitry",D
1171,3721,"ООО ""АВАНГАРД-АГРО-ВОРОНЕЖ"", СХП Острогожск-3",36,Воронежская область,16,"Pozhidaev, Dmitry",D
1172,3722,"ООО Придонье ( АПК ""Воронеж-Прод"")",36,Воронежская область,14,"Gridin, Sergey",D
1173,3723,ООО Ближнеполубянское,36,Воронежская область,14,"Gridin, Sergey",D
1174,3724,ООО Волошинское,36,Воронежская область,14,"Gridin, Sergey",D
1175,3727,Михайлов: КФХ Красникова О.В.,62,Рязанская область,7,"Zuev, Alexey",D
1176,3728,ООО Заря (Рязанский р-н),62,Рязанская область,13,"Churikov, Dmitry",D
1177,3731,"ООО ""Высота"" (Рязанская обл.)",62,Рязанская область,13,"Churikov, Dmitry",D
1178,3732,"АО ""Октябрьское"" (""Русская Аграрная Группа"") (Пронский р-н)",62,Рязанская область,7,"Zuev, Alexey",B
1179,3738,"СПК (колхоз) ""Золотой колос"" (Старожиловский р-н)",62,Рязанская область,13,"Churikov, Dmitry",D
1180,3739,"ООО ""Привольное"" (Старожиловский р-н)",62,Рязанская область,13,"Churikov, Dmitry",D
1181,3741,ООО Сошное (Старожиловский р-н),62,Рязанская область,13,"Churikov, Dmitry",D
1182,3743,"ООО ""Семенной стандарт""",48,Липецкая область,1,"Dolmatov, Evgeny",C
1183,3748,ИП глава кфх Бовдуй В.А.,68,Тамбовская область,12,"Viktor, Bryankin",D
1184,3749,"ООО Агрофирма ""Усадьба""( КФХ Щепелев В.Е.) (Клепиковский р-н)",62,Рязанская область,13,"Churikov, Dmitry",C
1185,3750,"ООО ""Андроновское""(Клепиковский район)",62,Рязанская область,13,"Churikov, Dmitry",D
1186,3755,КФХ Пивоваров В.Г. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1187,3759,Шилово: АО Пробуждение,62,Рязанская область,7,"Zuev, Alexey",C
1188,3760,Шилово: Желудево,62,Рязанская область,7,"Zuev, Alexey",D
1189,3761,Шилово: Ибредское,62,Рязанская область,7,"Zuev, Alexey",D
1190,3762,Шилово: ООО Константиново,62,Рязанская область,7,"Zuev, Alexey",D
1191,3764,Шилово: ООО Мосолово,62,Рязанская область,7,"Zuev, Alexey",D
1192,3765,Шилово:  Агрохолдинг Шиловский,62,Рязанская область,7,"Zuev, Alexey",A
1193,3766,Шилово: ООО Шиловское,62,Рязанская область,7,"Zuev, Alexey",D
1194,3769,Шилово: ООО Электрон,62,Рязанская область,7,"Zuev, Alexey",D
1195,3770,КФХ Новокутковское,36,Воронежская область,17,"Zhigulskiy, Viktor",C
1196,3771,КФХ Волков С.В,48,Липецкая область,3,"Kalinin, Maksim",C
1197,3772,ООО Рязанский конный завод,62,Рязанская область,13,"Churikov, Dmitry",D
1198,3774,"СПК колхоз Есенинский (ООО АПК ""Русь"") (Рыбновский р-н)",62,Рязанская область,13,"Churikov, Dmitry",D
1199,3775,СПК Племзавод колхоза Батурино,62,Рязанская область,13,"Churikov, Dmitry",D
1200,3776,"СМК ""Алёшинское""",62,Рязанская область,13,"Churikov, Dmitry",C
1201,3777,"ООО Агрофирма Пителинская (ОКА Молоко №3) - ЭкоНива-АПК-холдинг"" (Пителинский р-н)",62,Рязанская область,7,"Zuev, Alexey",B
1202,3781,ИП КФХ Шестаков Ю.А.,36,Воронежская область,14,"Gridin, Sergey",D
1203,3782,ООО Агрофирма ВТК,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1204,3784,ООО РАФК,36,Воронежская область,17,"Zhigulskiy, Viktor",C
1205,3785,ИП КФХ Поздняков В.М.,36,Воронежская область,17,"Zhigulskiy, Viktor",D
1206,3786,ООО Логус -Агро КФХ Алименко,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1207,3787,"ООО  ""Авангард-Агро-Воронеж"" СХП Репьевка 3",36,Воронежская область,15,"Syrovatskiy, Sergey",B
1208,3788,КФХ Ключи,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1209,3789,"КФХ ""Нива-2""",36,Воронежская область,15,"Syrovatskiy, Sergey",D
1210,3791,ИП КФХ Кондратьев М.П.,36,Воронежская область,14,"Gridin, Sergey",D
1211,3792,ЗАО Центрально-Черноземная плодово-ягодная компания,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1212,3797,ЗАО «Тенистое»,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1213,3798,ИП КФХ Мощенко О.И.,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1214,3799,ИП КФХ Синюков А.Н.,36,Воронежская область,15,"Syrovatskiy, Sergey",D
1215,3800,"ООО ""Агроинвест""(Болгов)",48,Липецкая область,3,"Kalinin, Maksim",C
1216,3801,Александро-Невский: ИП Оводков С.В.-глава КФХ,62,Рязанская область,24,"Ababilov, Aleksandr",B
1217,3802,Александро-Невский: ОАО Аграрий,62,Рязанская область,24,"Ababilov, Aleksandr",D
1218,3803,Александро-Невский: ОАО им. генерала Скобелева,62,Рязанская область,24,"Ababilov, Aleksandr",B
1219,3805,"ООО ""Каширинское"" - ЭкоНива-АПК-холдинг"" ( Александро-Невский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",B
1220,3806,Александро-Невский: СПК Нива,62,Рязанская область,24,"Ababilov, Aleksandr",C
1221,3807,Александро-Невский:  СПК Победа,62,Рязанская область,24,"Ababilov, Aleksandr",B
1222,3808,"ООО ""МИР"" (Александро-Невский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",B
1223,3809,ООО Надежда (Александро-Невский р-н),62,Рязанская область,24,"Ababilov, Aleksandr",C
1224,3814,КФХ Борискин Н. И. (Спасский р-н),62,Рязанская область,7,"Zuev, Alexey",D
1225,3820,Сапожок: ИП-Глава КФХ Бычкова В.Н.,62,Рязанская область,24,"Ababilov, Aleksandr",C
1226,3821,Сапожок: ИП-Глава КФХ Гусев Е.А.,62,Рязанская область,24,"Ababilov, Aleksandr",B
1227,3823,Сапожок: ИП-Глава КФХ Петин С.В,62,Рязанская область,24,"Ababilov, Aleksandr",C
1228,3824,Сапожок: ООО Агро-С,62,Рязанская область,24,"Ababilov, Aleksandr",B
1229,3826,Сапожок: ООО ХПП Агро-Плюс,62,Рязанская область,24,"Ababilov, Aleksandr",D
1230,3828,Ряжск: ИП глава КФХ Сконников И.Ю.,62,Рязанская область,24,"Ababilov, Aleksandr",C
1231,3829,Ряжск: ОАО Аграрий,62,Рязанская область,24,"Ababilov, Aleksandr",D
1232,3831,Ряжск: ООО Свет,62,Рязанская область,24,"Ababilov, Aleksandr",C
1233,3834,КФХ Евлоев А.М-Г. (Ухоловский р-н),62,Рязанская область,24,"Ababilov, Aleksandr",D
1234,3835,КФХ Храмов А.Н. (Ухоловский р-н),62,Рязанская область,24,"Ababilov, Aleksandr",D
1235,3836,КФХ Храмова Н.Ф. (Ухоловский р-н),62,Рязанская область,24,"Ababilov, Aleksandr",C
1236,3837,"Коопхоз ""Виктория"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1237,3838,"Коопхоз ""Красный"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1238,3839,"Коопхоз ""Русь"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1239,3840,"Копхоз ""Труд"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1240,3841,"КФХ ""Зоринское"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1241,3843,"ОАО ""Аграрий"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1242,3844,"ООО ""Кензино"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1243,3845,"ООО ""Пан-Агро"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",E
1244,3846,"ООО ""Шацк Золотая Нива"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1245,3847,"СПК ""Богородицкий"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1246,3848,"СПК ""Заря"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1247,3849,"СПК"" Колос"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1248,3850,"СПК ""Маяк"" (Ухоловский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1249,3851,Милославское: АО Рязанский картофель,62,Рязанская область,7,"Zuev, Alexey",B
1250,3854,Милославское: ООО Держава,62,Рязанская область,7,"Zuev, Alexey",D
1251,3859,Милославское: ООО Меридиан,62,Рязанская область,7,"Zuev, Alexey",D
1252,3860,"Милославское: ОАО ""Имени Куйбышева""",62,Рязанская область,7,"Zuev, Alexey",C
1253,3861,"СПК ""Колос"" (Милославский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1254,3862,Милославское: СПК Дельфин,62,Рязанская область,7,"Zuev, Alexey",D
1255,3866,Сасово: КФХ Саджая Г.Г.,62,Рязанская область,24,"Ababilov, Aleksandr",D
1256,3867,Сасово: ОАО Аграрий,62,Рязанская область,24,"Ababilov, Aleksandr",D
1257,3868,"ООО ""Берёзово"" - ЭкоНива-АПК-холдинг"" ( Сасовский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",A
1258,3869,Сасово: Каргашино,62,Рязанская область,24,"Ababilov, Aleksandr",C
1259,3871,Сасово: Новый путь,62,Рязанская область,24,"Ababilov, Aleksandr",D
1260,3872,"ООО ""Прогресс"" (Сасовский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",B
1261,3873,"СПК ""Колос"" (Сасовский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",B
1262,3874,Чучково: КФХ Ёрмин А. В.,62,Рязанская область,24,"Ababilov, Aleksandr",D
1263,3875,Чучково: КФХ Набиев,62,Рязанская область,24,"Ababilov, Aleksandr",D
1264,3876,"ООО ""Аладьино"" (Чучковский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1265,3877,Чучково: ООО Дудкино,62,Рязанская область,24,"Ababilov, Aleksandr",E
1266,3878,"ООО ""ОКА Молоко"" ОП №1 - ЭкоНива-АПК-холдинг"" ( Чучковский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",B
1267,3879,Чучково: ООО Моно-Лит,62,Рязанская область,24,"Ababilov, Aleksandr",D
1268,3880,Чучково: ООО Протасьево,62,Рязанская область,24,"Ababilov, Aleksandr",D
1269,3881,Чучково: ООО Церлево,62,Рязанская область,24,"Ababilov, Aleksandr",D
1270,3882,КФХ Москвин,47,Ленинградская область,19,"Semenov, Nikolay",C
1271,3883,Шацк: ЗАО Шацкий свинокомплекс,62,Рязанская область,24,"Ababilov, Aleksandr",C
1272,3884,Шацк: ООО Вперёд,62,Рязанская область,24,"Ababilov, Aleksandr",D
1273,3885,КФХ Феоктистова Л.М.,58,Пензенская область,22,"Butyrin, Sergey",D
1274,3886,Шацк: ОАО Аграрий,62,Рязанская область,24,"Ababilov, Aleksandr",D
1275,3887,Шацк: ОАО Шацкагрохим,62,Рязанская область,24,"Ababilov, Aleksandr",D
1276,3888,"ООО ""Шацк-Агро-Инвест"" (ООО ""ВДАИ"")",62,Рязанская область,24,"Ababilov, Aleksandr",B
1277,3889,Шацк: ООО Победа,62,Рязанская область,24,"Ababilov, Aleksandr",D
1278,3890,Шацк: ООО Рассвет-1,62,Рязанская область,24,"Ababilov, Aleksandr",C
1279,3891,Шацк: ООО Цна,62,Рязанская область,24,"Ababilov, Aleksandr",D
1280,3892,"ООО ОКА Молоко ОП №4 - ЭкоНива-АПК-холдинг"" (Шацкий р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",B
1281,3893,"Шацк: ООО ""Щацк Золотая НИВА"" (ОП Пичаево Золотая Нива)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1282,3894,"АО ""Кривское А.О."" (""Русская Аграрная Группа"") (Сараевский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1283,3897,Сараи: ООО Сысои,62,Рязанская область,24,"Ababilov, Aleksandr",C
1284,3898,"ООО ОКА Молоко ОП №5 - ЭкоНива-АПК-холдинг"" ( Сараевский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",A
1285,3899,Сараи: ООО Алексеевское,62,Рязанская область,24,"Ababilov, Aleksandr",C
1286,3900,"ООО"" Возрождение"" -  (Сараевский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",D
1287,3901,"ООО ""Восход"" (Сараевский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1288,3902,Сараи: ООО Красная вершина,62,Рязанская область,24,"Ababilov, Aleksandr",D
1289,3903,Сараи: ООО Максы,62,Рязанская область,24,"Ababilov, Aleksandr",B
1290,3904,Сараи: ООО Можары,62,Рязанская область,24,"Ababilov, Aleksandr",C
1291,3905,"ООО ""Сараевское"" (Сараевский р-н).",62,Рязанская область,24,"Ababilov, Aleksandr",C
1292,3906,"ООО ""Светлый Путь"" (""Русская Аграрная Группа"") (Сараевский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1293,3907,Сараи: СПК  Правда,62,Рязанская область,24,"Ababilov, Aleksandr",C
1294,3910,КФХ Тарнов Александр Иванович (Касимовский р-н),62,Рязанская область,7,"Zuev, Alexey",D
1295,3913,"ООО ""Возрождение"" (Касимовский р-н)",62,Рязанская область,7,"Zuev, Alexey",D
1296,3914,"ООО ""Рассвет""  (филиал ОП ООО Вита) (Касимовский р-н)",62,Рязанская область,7,"Zuev, Alexey",D
1297,3919,ООО «Суйдинское»,47,Ленинградская область,19,"Semenov, Nikolay",C
1298,3921,"ООО ""Гигант Черноземья""",48,Липецкая область,3,"Kalinin, Maksim",C
1299,3922,Агрокультура Панино Воронеж,36,Воронежская область,16,"Pozhidaev, Dmitry",D
1300,3923,Агрокультура Семилуки Воронеж»,36,Воронежская область,16,"Pozhidaev, Dmitry",D
1301,3926,Шилово: КФХ Крестьянинов В.В.,62,Рязанская область,7,"Zuev, Alexey",C
1302,3930,КФХ Скуратов А.А. (Сараевский р-н),62,Рязанская область,24,"Ababilov, Aleksandr",B
1303,3944,Сараи: Мир,62,Рязанская область,24,"Ababilov, Aleksandr",D
1304,3952,ИП Калинин А.Н. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1305,3953,КФХ Поленов А.Е.,36,Воронежская область,17,"Zhigulskiy, Viktor",C
1306,3955,ООО Тригорское,60,Псковская область,20,"Panfurov, Ivan",B
1307,3962,КФХ Борзых С.Н. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1308,3963,"ООО ""Закат"" (Путятинский р-н)",62,Рязанская область,24,"Ababilov, Aleksandr",C
1309,3968,"ООО "" Долина""",48,Липецкая область,1,"Dolmatov, Evgeny",D
1310,3970,ИП глава кфх Бахтеев А.И.,68,Тамбовская область,8,"Vetrov, Mikhail",C
1311,3974,Подразделение  «Петербургская Нива» (ЭкоНива-АПК Холдинг),47,Ленинградская область,18,"Zakharov, Viktor",A
1312,3975,"КФХ ""Гама""",68,Тамбовская область,8,"Vetrov, Mikhail",E
1313,3977,ИП глава кфх Осипов С.И.,68,Тамбовская область,8,"Vetrov, Mikhail",C
1314,3978,"ООО ""Шемышейский производственный комбинат""",58,Пензенская область,22,"Butyrin, Sergey",C
1315,3979,АФХ Новый Путь (КФХ Кириллов П. Г.),36,Воронежская область,14,"Gridin, Sergey",D
1316,3980,"ООО ""Разбердеевское"" (Спасский р-н)",62,Рязанская область,7,"Zuev, Alexey",A
1317,3982,"ООО ""МФ ""Искра""",10,Республика Карелия,19,"Semenov, Nikolay",C
1318,3984,"ООО ""Спутник"" (Михайловский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1319,3985,"ООО ""АГРО-ЛИДЕР"" (Михайловский р-н) - подразделение ООО ""Спутник""",62,Рязанская область,7,"Zuev, Alexey",D
1320,3989,"ООО ""АгроСоюз Спасск""",62,Рязанская область,7,"Zuev, Alexey",C
1321,3991,КФХ Шаврин П.Ю. (Спасский р-н),62,Рязанская область,7,"Zuev, Alexey",C
1322,3992,"СПК ""Родина""  (Спасский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1323,3993,"ООО ""Заря"" (Спасский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1324,3996,"ООО АГРОФИРМА ""ГОСУДАРЬ""",53,Новгородская область,20,"Panfurov, Ivan",D
1325,3997,ООО Веть,60,Псковская область,20,"Panfurov, Ivan",C
1326,3999,"ООО ""Красный Маяк"" (Спасский р-н)",62,Рязанская область,7,"Zuev, Alexey",B
1327,4000,Чучково: КФХ Шишков,62,Рязанская область,24,"Ababilov, Aleksandr",D
1328,4001,Чучково: КФХ Уткин,62,Рязанская область,24,"Ababilov, Aleksandr",E
1329,4002,Чучково: КФХ Трофимов,62,Рязанская область,24,"Ababilov, Aleksandr",E
1330,4003,"ООО ""Токай""",36,Воронежская область,14,"Gridin, Sergey",D
1331,4005,"ООО ""Урожайное""",47,Ленинградская область,18,"Zakharov, Viktor",C
1332,4006,"ООО ТД ""Шелонский"",",60,Псковская область,20,"Panfurov, Ivan",E
1333,4012,КФХ Монастырев Н.Д. (Ухоловский р-н),62,Рязанская область,24,"Ababilov, Aleksandr",D
1334,4013,ИП КФХ Антонов Анатолий Н.,36,Воронежская область,29,"Gorbunov, Viktor",C
1335,4014,"ООО УК ""ДОН-Агро""",36,Воронежская область,29,"Gorbunov, Viktor",A
1336,4019,КФХ Митусов Н.В. (Калачеевский район),36,Воронежская область,26,"Pulin, Vladimir",D
1337,4020,КФХ Федянина Е.Ю,48,Липецкая область,1,"Dolmatov, Evgeny",D
1338,4022,"ООО ""Агротех Гарант"" Ростошинский",36,Воронежская область,15,"Syrovatskiy, Sergey",B
1339,4023,Сараи: Аграрий,62,Рязанская область,24,"Ababilov, Aleksandr",D
1340,4025,"ООО ""Слактис"" (Зелёная лига)",60,Псковская область,33,"Rybakov, Valery",A
1341,4027,"СПК ""Тойда Агро""",36,Воронежская область,14,"Gridin, Sergey",D
1342,4031,КФХ Турсуналиев Абдурахмон Абдурахимович (Пронский р-н),62,Рязанская область,7,"Zuev, Alexey",D
1343,4033,КХ Алексеевское (Данковский район),48,Липецкая область,3,"Kalinin, Maksim",D
1344,4037,КФХ Рожков А.А,48,Липецкая область,3,"Kalinin, Maksim",D
1345,4038,ООО КМ Пенза,58,Пензенская область,22,"Butyrin, Sergey",D
1346,4039,ООО Донских,48,Липецкая область,1,"Dolmatov, Evgeny",C
1347,4041,"АО ""Павловское"" (Рязанский район).",62,Рязанская область,13,"Churikov, Dmitry",B
1348,4043,"СПССК ""Велес""",48,Липецкая область,1,"Dolmatov, Evgeny",D
1349,4044,"ООО ""Фрагария""",48,Липецкая область,1,"Dolmatov, Evgeny",D
1350,4050,КФХ Чиркунов П.А.,53,Новгородская область,20,"Panfurov, Ivan",E
1351,4054,кфх Авангард (Моршанский),68,Тамбовская область,12,"Viktor, Bryankin",C
1352,4057,ИП глава КФХ Шигорева Ирина Михайловна,68,Тамбовская область,8,"Vetrov, Mikhail",B
1353,4058,"ООО ""Неварь-Рязань"" (Шацкий р-н).",62,Рязанская область,24,"Ababilov, Aleksandr",B
1354,4060,"ООО ""Нерта""",60,Псковская область,20,"Panfurov, Ivan",E
1355,4062,"ООО ""Молочная ферма ""Жупиков""",68,Тамбовская область,10,"Fokin, Sergey",B
1356,4064,ЗАО Инжавинская Птицефабрика,68,Тамбовская область,10,"Fokin, Sergey",E
1357,4065,Кфх  Альфа,68,Тамбовская область,11,"Annenkov, Aleksey",E
1358,4067,ООО Агрокультура Эртиль (Сергеевка),36,Воронежская область,16,"Pozhidaev, Dmitry",D
1359,4069,Ермишь: Весна Плюс,62,Рязанская область,7,"Zuev, Alexey",D
1360,4070,Ермишь: Агрос,62,Рязанская область,7,"Zuev, Alexey",D
1361,4071,Ермишь: Колхоз Победа,62,Рязанская область,7,"Zuev, Alexey",D
1362,4072,Ермишь: СПК Надежда,62,Рязанская область,7,"Zuev, Alexey",D
1363,4073,Ермишь: КФХ Шведова Н.В.,62,Рязанская область,7,"Zuev, Alexey",D
1364,4074,Ермишь: Азеевское,62,Рязанская область,7,"Zuev, Alexey",C
1365,4077,"СПК ""Агро- Нива""",36,Воронежская область,14,"Gridin, Sergey",D
1366,4080,ООО Белая дача,68,Тамбовская область,8,"Vetrov, Mikhail",B
1367,4081,"ООО ""Ручеек""",36,Воронежская область,15,"Syrovatskiy, Sergey",D
1368,4083,АПК Воронежской области,36,Воронежская область,16,"Pozhidaev, Dmitry",E
1369,4085,"СПК ""Полянская птицефабрика"" (Скопинский р-н)",62,Рязанская область,7,"Zuev, Alexey",C
1370,4091,КФХ Серякова Мария Ивановна,68,Тамбовская область,11,"Annenkov, Aleksey",D
1371,4092,КФХ Арутюнян Артур Хоренович,68,Тамбовская область,11,"Annenkov, Aleksey",D
1372,4097,ООО Ленина (Мордовский р-н),68,Тамбовская область,11,"Annenkov, Aleksey",D
1373,4098,ИП КФХ Ряховский Алексей Викторович,36,Воронежская область,14,"Gridin, Sergey",D
1374,4099,ИП глава КФХ Четырин Николай Александрович,68,Тамбовская область,11,"Annenkov, Aleksey",C
1375,4101,"ООО ""Цна""",68,Тамбовская область,11,"Annenkov, Aleksey",C
1376,4103,КФХ Маслов С.В. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1377,4107,КФХ Калинин А.В. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1378,4108,КФХ Подберезный И.В. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1379,4109,КФХ Алекумов Н.А. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1380,4110,КФХ Зацепилов В.В. (Петропавловский район),36,Воронежская область,26,"Pulin, Vladimir",D
1381,4111,КФХ Белоусов С.Д.,36,Воронежская область,17,"Zhigulskiy, Viktor",D
1382,4115,ООО Брахросагро,68,Тамбовская область,12,"Viktor, Bryankin",B
